Hlad Horni Hranice,Zizen Horni Hranice,Energie Horni Hranice,Hodnoceni,HP
61,77,50,4.0,100
61,76,50,4.0,100
61,75,50,4.0,100
61,74,50,4.0,100
61,73,50,4.0,100
61,72,50,6.0,100
61,71,50,6.0,100
61,70,50,6.0,100
61,69,50,6.0,100
61,68,50,6.0,100
61,67,50,6.0,100
61,66,50,6.0,100
61,65,50,6.0,100
61,64,50,6.0,100
61,63,50,6.0,100
61,62,50,6.0,100
61,61,50,6.0,100
61,60,50,6.0,100
61,59,50,6.0,100
61,58,50,6.0,100
61,57,50,6.0,100
61,56,50,6.0,100
61,55,50,6.0,100
61,54,50,6.0,100
61,53,50,6.0,100
61,52,50,6.0,100
61,51,50,6.0,100
61,50,50,6.0,100
61,49,50,6.0,100
61,48,50,6.0,2
61,47,50,6.0,1
61,46,50,6.0,98
61,45,50,6.0,98
61,44,50,6.0,100
61,43,50,6.0,100
61,42,50,6.0,99
61,41,50,0.0,0
61,40,50,0.0,0
61,39,50,0.0,0
61,38,50,0.0,0
61,37,50,0.0,0
61,36,50,0.0,0
61,35,50,0.0,0
61,34,50,0.0,0
61,33,50,0.0,0
61,32,50,0.0,0
61,31,50,0.0,0
61,30,50,0.0,0
61,29,50,0.0,0
61,28,50,0.0,0
61,27,50,0.0,0
61,26,50,0.0,0
61,25,50,0.0,0
61,24,50,0.0,0
61,23,50,0.0,0
61,22,50,0.0,0
61,21,50,0.0,0
61,20,50,6.0,100
60,80,50,4.0,100
60,79,50,4.0,100
60,78,50,4.0,100
60,77,50,4.0,100
60,76,50,4.0,100
60,75,50,4.0,100
60,74,50,4.0,100
60,73,50,4.0,100
60,72,50,6.0,100
60,71,50,6.0,100
60,70,50,6.0,100
60,69,50,6.0,100
60,68,50,6.0,100
60,67,50,6.0,100
60,66,50,6.0,100
60,65,50,6.0,100
60,64,50,6.0,100
60,63,50,6.0,100
60,62,50,6.0,100
60,61,50,6.0,100
60,60,50,6.0,100
60,59,50,6.0,100
60,58,50,6.0,100
60,57,50,6.0,100
60,56,50,6.0,100
60,55,50,6.0,100
60,54,50,6.0,100
60,53,50,6.0,100
60,52,50,6.0,100
60,51,50,6.0,100
60,50,50,6.0,98
60,49,50,6.0,100
60,48,50,6.0,100
60,47,50,6.0,98
60,46,50,6.0,98
60,45,50,0.0,0
60,44,50,0.0,0
60,43,50,6.0,1
60,42,50,0.0,0
60,41,50,0.0,0
60,40,50,0.0,0
60,39,50,0.0,0
60,38,50,0.0,0
60,37,50,0.0,0
60,36,50,0.0,0
60,35,50,0.0,0
60,34,50,0.0,0
60,33,50,0.0,0
60,32,50,0.0,0
60,31,50,0.0,0
60,30,50,0.0,0
60,29,50,0.0,0
60,28,50,0.0,0
60,27,50,0.0,0
60,26,50,0.0,0
60,25,50,0.0,0
60,24,50,0.0,0
60,23,50,0.0,0
60,22,50,0.0,0
60,21,50,0.0,0
60,20,50,0.0,0
59,80,50,4.0,100
59,79,50,4.0,100
59,78,50,4.0,100
59,77,50,4.0,100
59,76,50,4.0,100
59,75,50,4.0,100
59,74,50,4.0,100
59,73,50,4.0,100
59,72,50,6.0,100
59,71,50,6.0,100
59,70,50,6.0,100
59,69,50,6.0,100
59,68,50,6.0,100
59,67,50,6.0,100
59,66,50,6.0,100
59,65,50,6.0,100
59,64,50,6.0,100
59,63,50,6.0,100
59,62,50,6.0,100
59,61,50,6.0,100
59,60,50,6.0,100
59,59,50,6.0,100
59,58,50,6.0,100
59,57,50,6.0,100
59,56,50,6.0,100
59,55,50,6.0,100
59,54,50,6.0,100
59,53,50,6.0,100
59,52,50,6.0,100
59,51,50,6.0,100
59,50,50,6.0,98
59,49,50,6.0,98
59,48,50,6.0,98
59,47,50,0.0,0
59,46,50,6.0,1
59,45,50,6.0,1
59,44,50,0.0,0
59,43,50,0.0,0
59,42,50,0.0,0
59,41,50,0.0,0
59,40,50,0.0,0
59,39,50,6.0,100
59,38,50,6.0,99
59,37,50,6.0,99
59,36,50,0.0,0
59,35,50,0.0,0
59,34,50,0.0,0
59,33,50,0.0,0
59,32,50,0.0,0
59,31,50,0.0,0
59,30,50,0.0,0
59,29,50,0.0,0
59,28,50,0.0,0
59,27,50,0.0,0
59,26,50,0.0,0
59,25,50,0.0,0
59,24,50,0.0,0
59,23,50,0.0,0
59,22,50,0.0,0
59,21,50,0.0,0
59,20,50,0.0,0
58,80,50,4.0,100
58,79,50,4.0,100
58,78,50,4.0,100
58,77,50,4.0,100
58,76,50,4.0,100
58,75,50,4.0,100
58,74,50,4.0,100
58,73,50,4.0,100
58,72,50,6.0,100
58,71,50,6.0,100
58,70,50,6.0,100
58,69,50,6.0,100
58,68,50,6.0,100
58,67,50,6.0,100
58,66,50,6.0,100
58,65,50,6.0,100
58,64,50,6.0,100
58,63,50,6.0,100
58,62,50,6.0,100
58,61,50,6.0,100
58,60,50,6.0,100
58,59,50,6.0,100
58,58,50,6.0,100
58,57,50,6.0,100
58,56,50,6.0,100
58,55,50,6.0,100
58,54,50,6.0,100
58,53,50,6.0,100
58,52,50,6.0,100
58,51,50,6.0,100
58,50,50,6.0,1
58,49,50,6.0,1
58,48,50,6.0,1
58,47,50,6.0,1
58,46,50,6.0,1
58,45,50,0.0,0
58,44,50,0.0,0
58,43,50,6.0,99
58,42,50,6.0,99
58,41,50,6.0,100
58,40,50,6.0,99
58,39,50,6.0,100
58,38,50,0.0,0
58,37,50,0.0,0
58,36,50,0.0,0
58,35,50,0.0,0
58,34,50,0.0,0
58,33,50,0.0,0
58,32,50,0.0,0
58,31,50,0.0,0
58,30,50,0.0,0
58,29,50,0.0,0
58,28,50,0.0,0
58,27,50,0.0,0
58,26,50,0.0,0
58,25,50,0.0,0
58,24,50,0.0,0
58,23,50,0.0,0
58,22,50,0.0,0
58,21,50,0.0,0
58,20,50,0.0,0
57,80,50,4.0,100
57,79,50,4.0,100
57,78,50,4.0,100
57,77,50,4.0,100
57,76,50,4.0,100
57,75,50,4.0,100
57,74,50,4.0,100
57,73,50,4.0,100
57,72,50,6.0,100
57,71,50,6.0,100
57,70,50,6.0,100
57,69,50,6.0,100
57,68,50,6.0,100
57,67,50,6.0,100
57,66,50,6.0,100
57,65,50,6.0,100
57,64,50,6.0,100
57,63,50,6.0,100
57,62,50,6.0,100
57,61,50,6.0,100
57,60,50,6.0,100
57,59,50,6.0,100
57,58,50,6.0,100
57,57,50,6.0,100
57,56,50,6.0,100
57,55,50,6.0,100
57,54,50,6.0,100
57,53,50,6.0,100
57,52,50,6.0,100
57,51,50,6.0,100
57,50,50,6.0,100
57,49,50,6.0,2
57,48,50,6.0,1
57,47,50,6.0,99
57,46,50,6.0,99
57,45,50,6.0,100
57,44,50,6.0,100
57,43,50,6.0,99
57,42,50,6.0,98
57,41,50,6.0,98
57,40,50,0.0,0
57,39,50,0.0,0
57,38,50,0.0,0
57,37,50,0.0,0
57,36,50,0.0,0
57,35,50,0.0,0
57,34,50,0.0,0
57,33,50,0.0,0
57,32,50,0.0,0
57,31,50,0.0,0
57,30,50,0.0,0
57,29,50,0.0,0
57,28,50,0.0,0
57,27,50,6.0,98
57,26,50,0.0,0
57,25,50,0.0,0
57,24,50,6.0,98
57,23,50,0.0,0
57,22,50,0.0,0
57,21,50,6.0,100
57,20,50,6.0,100
56,80,50,4.0,100
56,79,50,4.0,100
56,78,50,4.0,100
56,77,50,4.0,100
56,76,50,4.0,100
56,75,50,4.0,100
56,74,50,4.0,100
56,73,50,4.0,100
56,72,50,6.0,100
56,71,50,6.0,100
56,70,50,6.0,100
56,69,50,6.0,100
56,68,50,6.0,100
56,67,50,6.0,100
56,66,50,6.0,100
56,65,50,6.0,100
56,64,50,6.0,100
56,63,50,6.0,100
56,62,50,6.0,100
56,61,50,6.0,100
56,60,50,6.0,100
56,59,50,6.0,100
56,58,50,6.0,100
56,57,50,6.0,100
56,56,50,6.0,100
56,55,50,6.0,100
